adWord,appShow,approve,businessZones,city,companyFullName,companyId,companyLabelList,companyLogo,companyShortName,companySize,createTime,deliver,district,education,explain,financeStage,firstType,formatCreateTime,gradeDescription,hitags,imState,industryField,industryLables,isSchoolJob,jobNature,lastLogin,latitude,linestaion,longitude,pcShow,plus,positionAdvantage,positionId,positionLables,positionName,promotionScoreExplain,publisherId,resumeProcessDay,resumeProcessRate,salary,score,secondType,skillLables,stationname,subwayline,thirdType,workYear
0,0,1,"大冲,科技园",深圳,深圳爱拼信息科技有限公司,385,"发展迅猛,股票期权,数据驱动,美女多",i/image/M00/3C/E9/Cgp3O1dw546Aa0cBAAAaM0sAy2g209.jpg,iPIN.com,50-150人,2018-12-26 12:05:14,0,南山区,本科,,B轮,产品|需求|项目类,12:05发布,,,today,数据服务,,0,全职,1545788075000,22.549041,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.943289,0,,AI风口行业 晋升机会大 团队大牛多,4857865,SQL,数据分析师,,396748,1,52,15k-30k,0,数据分析,SQL,深大,1号线/罗宝线,数据分析,1-3年
0,0,1,,深圳,北京字节跳动科技有限公司,62,"扁平管理,弹性工作,大厨定制三餐,就近租房补贴",i/image2/M01/79/0A/CgoB5ltr2A-AM5SFAADbT9jQCn841.jpeg,字节跳动,2000人以上,2018-12-25 22:54:16,0,宝安区,本科,,C轮,产品|需求|项目类,1天前发布,,,overSevenDays,"移动互联网,数据服务",数据分析,0,全职,1543919998000,22.548721,,22.548721,0,,六险一金，弹性工作，免费三餐，餐补,5120858,数据分析,数据分析师,,5029153,0,0,15k-30k,0,数据分析,,,,数据分析,1-3年
0,0,1,"科技园,大冲",深圳,北京通力互联技术服务有限公司,123777,"绩效奖金,交通补助,定期体检,通讯津贴",i/image/M00/2E/03/CgqKkVc9jmCAI8DpAAD09YLPnBk157.png,通力互联,2000人以上,2018-12-24 15:22:54,0,南山区,本科,,不需要融资,产品|需求|项目类,2天前发布,,,today,"电子商务,企业服务",大数据,0,全职,1545795297000,22.546344,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.947593,0,,"五险一金,带薪年假,年终奖,年底双薪",4595405,大数据,数据分析师,,9328764,0,0,10k-15k,0,数据分析,,深大,1号线/罗宝线,数据分析,1-3年
0,0,1,"深圳湾,科技园",深圳,神策网络科技（北京）有限公司,102685,"节日礼物,年底双薪,股票期权,带薪年假",i/image/M00/8F/BF/CgpEMlrxAzKAFeRKAAAhk0Nn8UY119.png,神策数据,150-500人,2018-12-23 14:29:03,0,南山区,本科,,C轮,产品|需求|项目类,3天前发布,,,today,数据服务,"大数据,商业,BI,可视化",0,全职,1545792453000,22.528953,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_深大;11号线/机场线_后海,113.945036,0,,"五险一金,午餐补助,补充医疗,14薪",4757404,"大数据,商业,BI,可视化",数据分析师-深圳,,2877158,0,0,15k-25k,0,数据分析,"商业,BI,可视化",深大,2号线/蛇口线,数据分析,3-5年
0,0,1,"水贝,田贝,翠竹",深圳,深圳市朗辰信息科技有限公司,346280,"绩效奖金,包午餐晚餐,定期体检,扁平管理",i/image2/M01/AD/FC/CgoB5lv0_6SAeaesAAAN1a8axYA382.jpg,朗辰科技,15-50人,2018-12-26 10:02:21,0,罗湖区,本科,,不需要融资,产品|需求|项目类,10:02发布,,,today,数据服务、移动互联网,"云计算,大数据,数据库",0,全职,1545809328000,22.570901,3号线/龙岗线_田贝;3号线/龙岗线_水贝;5号线/环中线_布心;5号线/环中线_太安;7号线_洪湖;7号线_田贝;7号线_太安,114.128931,0,,行业背景好，绩效年终奖，包工作餐,5389184,"云计算,大数据,数据库",数据分析师,,144321,1,100,10k-20k,0,数据分析,数据库,洪湖,7号线,数据分析,5-10年
0,0,1,"前海,南头,科技园",深圳,深圳金风信用科技有限公司,384731,"股票期权,专项奖金,餐补,年终分红",i/image2/M00/4C/F8/CgotOVr7AJ-AF1pCAAASlFls4_s746.jpg,借帮帮,50-150人,2018-12-12 17:04:00,0,南山区,本科,,天使轮,产品|需求|项目类,2018-12-12,,,today,"移动互联网,金融",,0,全职,1545805969000,22.532937,1号线/罗宝线_桃园;1号线/罗宝线_大新;11号线/机场线_南山,113.926482,0,,"领导好,水果酸奶,近地铁",5418640,,数据分析,,11529409,0,2,10k-20k,0,数据分析,,大新,1号线/罗宝线,数据分析,1-3年
0,0,1,"新安,翻身路",深圳,维沃移动通信有限公司,19875,"年终分红,带薪年假,年度旅游,岗位晋升",image1/M00/00/25/Cgo8PFTUWH-Ab57wAABKOdLbNuw116.png,vivo,2000人以上,2018-12-24 16:01:55,0,宝安区,本科,,未融资,开发|测试|运维类,2天前发布,,,threeDays,移动互联网,"大数据,数据挖掘",0,全职,1545623026000,22.551716,1号线/罗宝线_新安;1号线/罗宝线_宝安中心;1号线/罗宝线_宝体;5号线/环中线_临海;5号线/环中线_宝华;5号线/环中线_宝安中心;5号线/环中线_翻身;11号线/机场线_宝安,113.88742,0,,"交通便利,福利好,氛围好",3740254,"大数据,数据挖掘",大数据分析师,,302876,2,100,25k-50k,0,数据开发,数据挖掘,宝安中心,5号线/环中线,数据分析,5-10年
0,0,0,松岗,深圳,深圳市银泰亨信息技术有限公司,478181,,images/logo_default.png,银泰,15-50人,2018-12-18 02:44:16,0,宝安区,本科,,天使轮,金融类,2018-12-18,,,today,金融,"证券/期货,策略设计",0,全职,1545763221000,22.762941,,113.854126,0,,工作时间相对自由,5431942,"证券/期货,策略设计",数据分析师,,12057677,0,0,20k-21k,0,互联网金融,策略设计,,,分析师,1-3年
0,0,1,"白石洲,大冲,科技园",深圳,中腾信金融信息服务（上海）有限公司,35112,"节日礼物,年底多薪,绩效奖金,岗位晋升",image1/M00/00/53/Cgo8PFTUXRaAJMASAAA4tgqd6o4861.png,中腾信,2000人以上,2018-12-25 14:39:33,0,南山区,本科,,不需要融资,产品|需求|项目类,1天前发布,,"免费休闲游,免费体检,地铁周边,6险1金,前景无限好",today,金融,金融,0,全职,1545807706000,22.540772,1号线/罗宝线_白石洲;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.953243,0,,"年终奖,六险一金,平台大,五天7小时",4338286,金融,互联网金融数据分析师,,9183834,0,0,12k-18k,0,数据分析,,深大,1号线/罗宝线,数据分析,3-5年
0,0,1,"上步,中信广场,振华路",深圳,深圳云天励飞技术有限公司,95529,"节日礼物,带薪年假,年度旅游,开放务实",i/image/M00/45/77/CgqKkVeIdGiANSx7AAAVacVYVAo280.JPG,云天励飞,500-2000人,2018-12-14 10:46:35,0,福田区,本科,,A轮,开发|测试|运维类,2018-12-14,,,threeDays,移动互联网,"云计算,大数据,数据挖掘",0,全职,1545615546000,22.542356,2号线/蛇口线_华强北;2号线/蛇口线_燕南;2号线/蛇口线_大剧院;1号线/罗宝线_大剧院;1号线/罗宝线_科学馆;1号线/罗宝线_华强路;3号线/龙岗线_华新;3号线/龙岗线_通新岭;3号线/龙岗线_红岭;7号线_华强南;7号线_华强北;7号线_华新;9号线_红岭;9号线_红岭南,114.096167,0,,"核心技术部,核心团队,发展平台好,公司福利好",4375423,"云计算,大数据,数据挖掘",数据分析工程师,,8320674,0,0,15k-30k,0,数据开发,数据挖掘,华强北,2号线/蛇口线,数据分析,3-5年
0,0,1,"蛇口,南油,海王大厦",深圳,深圳市环球易购,61474,"年底双薪,节日礼物,技能培训,年度旅游",i/image2/M00/03/02/CgoB5lnBz_eAXI9JAAAcmVMB_5A953.jpg,深圳市环球易购,500-2000人,2018-12-26 11:06:46,0,南山区,本科,,上市公司,贸易|批发|零售|租赁业,11:06发布,,,today,电子商务,电商,0,全职,1545803262000,22.515272,11号线/机场线_南山,113.922988,0,,excel,5232921,电商,数据分析师,,11856231,0,0,5k-9k,0,贸易,,南山,11号线/机场线,贸易|外贸专员|助理,不限
0,0,1,华侨城,深圳,深圳大数易智慧科技有限公司,431443,"年底双薪,股票期权,绩效奖金,专项奖金",i/image2/M01/77/C3/CgoB5ltpTZmAX3LuAAAHbN0XFII004.png,BDS大数易,少于15人,2018-12-17 08:40:46,0,南山区,本科,,天使轮,开发|测试|运维类,2018-12-17,,,overSevenDays,人工智能,"大数据,MySQL",0,全职,1545180018000,22.550908,2号线/蛇口线_侨城北;7号线_桃源村;7号线_深云,113.981429,0,,"发展空间大,加薪空间大,能力说话",5057865,"大数据,MySQL",数据分析师,,11431596,0,0,10k-16k,0,数据开发,MySQL,桃源村,2号线/蛇口线,数据分析,3-5年
0,0,1,"科技园,南山医院,大冲",深圳,北京思恩客科技有限公司,56521,"节日礼物,岗位晋升,领导好,美女多",i/image/M00/2E/5C/Cgp3O1c-0TOACNhHAAAQbvzoocM511.png,蓝色光标SNK,150-500人,2018-12-24 16:46:16,0,南山区,本科,,不需要融资,市场|商务类,2天前发布,,,disabled,"移动互联网,游戏","广告营销,媒体,市场",0,全职,1545722733000,22.548341,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.9446,0,,平台好,3307004,"广告营销,媒体,市场",数据分析师/高级数据分析师,,7874903,0,0,6k-8k,0,市场|营销,市场,深大,1号线/罗宝线,市场营销,1-3年
0,0,1,"白石洲,大冲,科技园",深圳,深圳市立业贷互联网金融服务有限公司,67920,"节日礼物,技能培训,绩效奖金,年度旅游",i/image/M00/23/D8/Cgp3O1cYh8KALvPUAAASxn_N6Io707.jpg,立业贷,50-150人,2018-12-26 08:28:02,0,南山区,硕士,,不需要融资,金融类,08:28发布,,,today,金融,,0,全职,1545807937000,22.542201,1号线/罗宝线_白石洲;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.953376,0,,五险一金,5429570,p2p产品,风控建模/数据分析,,1659931,4,8,15k-30k,0,互联网金融,p2p产品,深大,1号线/罗宝线,分析师,1-3年
0,0,1,"科技园,大冲",深圳,北京通力互联技术服务有限公司,123777,"绩效奖金,交通补助,定期体检,通讯津贴",i/image/M00/2E/03/CgqKkVc9jmCAI8DpAAD09YLPnBk157.png,通力互联,2000人以上,2018-12-24 15:23:01,0,南山区,大专,,不需要融资,产品|需求|项目类,2天前发布,,,today,"电子商务,企业服务","大数据,商业",0,全职,1545795297000,22.53842,2号线/蛇口线_科苑;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.948041,0,,"五险一金,上下班车,早晚餐,培训机制",4465656,"大数据,商业",数据分析,,9328764,0,0,6k-9k,0,数据分析,商业,深大,2号线/蛇口线,数据分析,1-3年
0,0,1,,深圳,深圳嘉悦美业有限公司,425530,,i/image2/M01/77/08/CgotOVtn_0aACZ29AABQBoCEHBk956.png,嘉悦国际,150-500人,2018-12-24 16:00:46,0,龙华新区,本科,,未融资,开发|测试|运维类,2天前发布,,,threeDays,O2O 移动互联网,,0,全职,1545638329000,22.604715,4号线/龙华线_民乐,114.057696,0,,团队好,5283300,,数据分析师,,11395266,0,0,10k-15k,0,数据开发,,民乐,4号线/龙华线,数据分析,3-5年
0,0,1,"科技园,白石洲,大冲",深圳,平安科技（深圳）有限公司,24748,"节日礼物,年度旅游,岗位晋升,技能培训",i/image/M00/7D/7C/Cgp3O1hHwlSAXh_pAACcLWenfL8606.jpg,平安科技,2000人以上,2018-12-26 00:00:15,0,南山区,本科,,不需要融资,开发|测试|运维类,00:00发布,,,today,金融,"大数据,云计算,Hadoop,Spark,数据挖掘",0,全职,1545804943000,22.538492,1号线/罗宝线_白石洲;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.957451,0,,"五险一金,带薪年假,节日福利,绩效奖金",5409676,"大数据,云计算,Hadoop,Spark,数据挖掘",11124Z-数据分析工程师-云技术服务,,811225,4,35,20k-40k,0,数据开发,"Hadoop,Spark,数据挖掘",深大,1号线/罗宝线,数据分析,3-5年
0,0,1,,深圳,中信银行股份有限公司信用卡中心,26536,"互联网金融,节日礼物,绩效奖金,年度旅游",image1/M00/3D/11/CgYXBlW3O4eAIyyZAAA9el86yAw282.png,中信银行信用卡中心,2000人以上,2018-11-30 17:29:00,0,,本科,,上市公司,产品|需求|项目类,2018-11-30,,"试用期上社保,试用期上公积金,话费补助,免费体检,地铁周边,每月餐补,5险1金,晋升机制,开工利是红包",sevenDays,"移动互联网,金融",,0,全职,1545546755000,22.535463,2号线/蛇口线_莲花西;2号线/蛇口线_福田;2号线/蛇口线_市民中心;4号线/龙华线_会展中心;4号线/龙华线_市民中心;1号线/罗宝线_会展中心;1号线/罗宝线_购物公园;1号线/罗宝线_香蜜湖;3号线/龙岗线_石厦;3号线/龙岗线_购物公园;3号线/龙岗线_福田;11号线/机场线_福田;7号线_石厦,114.050484,0,,金融行业 大数据分析 数据挖掘,4860791,,数据分析,,2659590,0,0,25k-50k,0,数据分析,,石厦,2号线/蛇口线,数据分析,3-5年
0,0,1,"上梅林,下梅林",深圳,深圳依时货拉拉科技有限公司,41178,"技能培训,专项奖金,绩效奖金,扁平管理",image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,货拉拉,2000人以上,2018-12-19 10:32:24,0,福田区,本科,,C轮,开发|测试|运维类,2018-12-19,,,today,"移动互联网,O2O",,0,全职,1545804866000,114.059297,,22.569103,0,,"互联网,独角兽,氛围好",4908000,MySQL,数据分析(J11352),,765920,4,13,15k-30k,0,数据开发,MySQL,,,数据分析,1-3年
0,0,1,,深圳,深圳前海全民通金融资本控股集团有限公司,187317,,i/image/M00/08/59/CgpEMljaAFGAIuUQAAALknL3rU0048.png,全民通控股,500-2000人,2018-12-24 15:32:49,0,南山区,本科,,不需要融资,产品|需求|项目类,2天前发布,,,disabled,移动互联网,"大数据,SPSS",1,全职,1545788232000,22.54554,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.946903,0,,"五险一金,带薪年假,年终奖,年底双薪",4595381,"大数据,SPSS",数据分析师,,7480759,0,0,10k-15k,0,数据分析,SPSS,深大,1号线/罗宝线,数据分析,应届毕业生
0,0,1,"大冲,科技园",深圳,深圳前海亚农产业链科技有限公司,298284,,i/image2/M01/B6/94/CgoB5lwOFM2AWvk9AAAzcyeUdMI234.png,前海亚农,50-150人,2018-12-26 09:20:51,0,南山区,大专,,不需要融资,产品|需求|项目类,09:20发布,,,overSevenDays,"移动互联网,电子商务","电商,数据运营",0,全职,1544427421000,22.543897,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.94625,0,,薪资高 老板nice,5311198,"电商,数据运营",商业数据分析师,,5588579,0,0,10k-15k,0,数据分析,数据运营,深大,1号线/罗宝线,数据分析,3-5年
0,0,1,"蛇口,海上世界",深圳,试金石信用服务有限公司,135243,"年终奖金,绩效奖金,餐补交通补,过节费",i/image/M00/46/C5/CgqKkVeNpFqAa0jHAAAlArZ_2a8133.png,试金石信用,50-150人,2018-12-24 16:46:04,0,南山区,本科,,不需要融资,产品|需求|项目类,2天前发布,,,today,"数据服务,移动互联网",,0,全职,1545805044000,22.491449,2号线/蛇口线_海上世界;2号线/蛇口线_水湾,113.916355,0,,行业前景好、大牛团队,2225601,,数据分析师,,5746492,2,100,15k-30k,0,数据分析,,海上世界,2号线/蛇口线,数据分析,3-5年
0,0,1,,深圳,岩心科技（深圳）有限公司,107664,"美女如云,股票期权,高速发展,扁平管理",i/image/M00/73/04/Cgp3O1gteKCAMVdbAAApNp8Trz8758.png,AKULAKU,500-2000人,2018-12-25 10:22:54,0,南山区,不限,,C轮,开发|测试|运维类,1天前发布,,,today,"移动互联网,金融",,0,全职,1545806024000,22.529035,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_深大;11号线/机场线_后海,113.943847,0,,海外经验,5432470,"MySQL,SQLServer",数据分析师／风控反欺诈／海外消费金融,,7607347,1,56,15k-25k,0,数据开发,"MySQL,SQLServer",深大,2号线/蛇口线,数据分析,不限
0,0,1,"科技园,科技园,南头",深圳,招联消费金融有限公司,38075,"节日礼物,技能培训,绩效奖金,岗位晋升",image1/M00/00/5C/CgYXBlTUXTyAYL4UAABHA5aGqRw843.jpg,招联金融,500-2000人,2018-12-24 08:58:29,0,南山区,本科,,不需要融资,产品|需求|项目类,2天前发布,,,today,金融,,0,全职,1545808826000,22.548179,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.943551,0,,初创公司，朝阳行业，广阔的发展空间,422119,,数据分析工程师,,684124,2,100,18k-28k,0,数据分析,,深大,1号线/罗宝线,数据分析,3-5年
0,0,1,,深圳,深圳市珍爱网信息技术有限公司,6718,"发展上升型,朝阳行业,创业氛围浓厚,年终分红",image1/M00/00/0E/CgYXBlTUWCaARrveAABvE1mqO8Q477.jpg,珍爱网,2000人以上,2018-12-12 16:29:22,0,南山区,本科,,不需要融资,开发|测试|运维类,2018-12-12,,,today,"社交网络,生活服务","大数据,MySQL",0,全职,1545796229000,22.519682,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.94225,0,,发展前景好，团队氛围棒,5386332,"大数据,MySQL",数据分析师,,193221,2,21,11k-18k,0,数据开发,MySQL,登良,2号线/蛇口线,数据分析,1-3年
0,0,1,"益田村,新洲",深圳,北京希为科技有限公司,165533,"股票期权,带薪年假,绩效奖金,弹性工作",i/image2/M01/90/26/CgotOVuiEd6AWn3uAAAYsmvaknc020.png,希为科技,15-50人,2018-12-25 11:14:42,0,福田区,本科,,不需要融资,产品|需求|项目类,1天前发布,,,disabled,"企业服务,金融",,0,全职,1545707661000,22.507997,7号线_沙尾,114.045644,0,,"技术领先,14薪,六险一金,团队优秀",4568696,SQL,数据分析师,,6752537,1,24,15k-25k,0,数据分析,SQL,沙尾,7号线,数据分析,3-5年
0,0,0,"上沙,车公庙",深圳,深圳市宏禧聚信广告有限公司,335067,"绩效奖金,定期体检,技能培训,五险一金",i/image2/M01/B6/EE/CgoB5lwPGeWAJFjQAAAVMwUmcWo062.png,宏禧聚信,50-150人,2018-12-25 15:07:24,0,福田区,本科,,未融资,开发|测试|运维类,1天前发布,,,today,"广告营销,文化娱乐",,0,全职,1545787583000,22.526226,1号线/罗宝线_香蜜湖;1号线/罗宝线_车公庙;11号线/机场线_车公庙;7号线_车公庙;7号线_上沙;7号线_沙尾;9号线_下沙;9号线_车公庙,114.035963,0,,团队融洽,5379442,"数据挖掘,数据仓库",数据分析师,,9096551,1,100,20k-30k,0,数据开发,"数据挖掘,数据仓库",车公庙,7号线,数据分析,5-10年
0,0,1,"香蜜湖,景田,莲花北村",深圳,深圳钱来网金融信息服务有限公司,135959,,i/image/M00/50/6F/CgqKkVez-kSAd4d4AABmZ9mupv0404.png,钱来网,150-500人,2018-12-24 10:31:47,0,福田区,本科,,A轮,产品|需求|项目类,2天前发布,,,today,金融,"金融,数据运营",0,全职,1545794920000,22.993238,,113.994059,0,,扁平化管理 发挥空间大,5404644,"金融,数据运营",数据分析,,5449912,0,0,10k-15k,0,数据分析,数据运营,,,数据分析,3-5年
0,0,1,"大冲,科技园",深圳,深圳世联行地产顾问股份有限公司,11885,"五险一金,通讯津贴,带薪年假,年底双薪",image1/M00/00/17/Cgo8PFTUWEyAdVplAACPfhlUvwM417.png,世联行,2000人以上,2018-12-26 09:50:22,0,南山区,本科,,上市公司,产品|需求|项目类,09:50发布,,,today,企业服务,"大数据,BI",0,全职,1545804184000,22.541245,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.94157,0,,"上市集团,内部正编,大平台,发展空间大",5228770,"大数据,BI",数据分析专员,,148159,0,0,5k-10k,0,数据分析,BI,深大,1号线/罗宝线,数据分析,3-5年
0,0,1,后海,深圳,深圳正源汽车科技有限公司,381230,,i/image/M00/90/10/CgpEMlryZcuALdF-AAAYWt8YV7E887.png,正源汽车科技有限公司,15-50人,2018-12-25 16:57:33,0,南山区,本科,,上市公司,开发|测试|运维类,1天前发布,,"免费休闲游,免费体检,5险1金",today,"移动互联网,金融","汽车,互联网金融",0,全职,1545728243000,22.522872,2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_南山;11号线/机场线_后海,113.937833,0,,上市公司 五险一金 福利待遇高,5325323,"汽车,互联网金融",数据分析经理,,10765443,0,100,15k-25k,0,数据开发,,南山,2号线/蛇口线,数据分析,3-5年
0,0,1,"大冲,科技园",深圳,深圳爱布丁梦想科技有限公司,77018,"股票期权,绩效奖金,岗位晋升,六险一金",image2/M00/05/D0/CgqLKVX3_GyAIo_5AAAUeKYKET4379.png,点点租,150-500人,2018-11-26 11:15:04,0,南山区,本科,,B轮,产品|需求|项目类,2018-11-26,,,sevenDays,O2O,"移动互联网,房产服务,数据运营",0,全职,1545206620000,22.548685,1号线/罗宝线_深大,113.94208,0,,"团队氛围好,双休,有付出有收,妹子帅哥多",5329879,"移动互联网,房产服务,数据运营",数据分析师,,11088230,1,100,10k-13k,0,数据分析,数据运营,深大,1号线/罗宝线,数据分析,1-3年
0,0,1,"科技园,南山医院,大冲",深圳,北京思恩客科技有限公司,56521,"节日礼物,岗位晋升,领导好,美女多",i/image/M00/2E/5C/Cgp3O1c-0TOACNhHAAAQbvzoocM511.png,蓝色光标SNK,150-500人,2018-12-24 16:46:18,0,南山区,本科,,不需要融资,开发|测试|运维类,2天前发布,,,disabled,"移动互联网,游戏","广告营销,游戏",0,全职,1545722733000,22.548341,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.9446,0,,"4A公司,平台大,晋升快",3966634,"广告营销,游戏",数据分析专员,,7874903,0,0,5k-8k,0,数据开发,,深大,1号线/罗宝线,数据分析,不限
0,0,1,科技园,深圳,深圳市曾点信息技术培训有限公司,173366,,i/image/M00/A6/A1/Cgp3O1itIAeAHioDAAA7hv5mYDc828.jpg,曾点,150-500人,2018-11-29 14:04:50,0,南山区,大专,,不需要融资,产品|需求|项目类,2018-11-29,,,today,移动互联网、企业服务,"大数据,可视化",1,全职,1545789375000,22.525353,2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.939728,0,,"班车接送,年终奖,五险一金,办公环境好",4832965,"大数据,可视化",数据分析,,11199460,0,0,5k-7k,0,数据分析,可视化,科苑,2号线/蛇口线,数据分析,应届毕业生
0,0,1,西丽,深圳,深圳库尚信息技术有限公司,201020,"年底双薪,定期体检,带薪年假,绩效奖金",i/image3/M00/38/D1/Cgq2xlqqUMiAWMN9AAAdDL9WS6c659.jpg,shein,2000人以上,2018-12-25 11:55:20,0,南山区,本科,,B轮,开发|测试|运维类,1天前发布,,,today,电子商务,"大数据,电商,MySQL,Oracle,Java",0,全职,1545804284000,22.584499,5号线/环中线_大学城,113.971272,0,,牛人共事 行业前景好 国际品牌,5146880,"大数据,电商,MySQL,Oracle,Java",数据分析师,,120611,1,1,18k-30k,0,数据开发,"MySQL,Oracle,Java",大学城,5号线/环中线,数据分析,3-5年
0,0,1,"西丽,大冲,科技园",深圳,北京通力互联技术服务有限公司,123777,"绩效奖金,交通补助,定期体检,通讯津贴",i/image/M00/2E/03/CgqKkVc9jmCAI8DpAAD09YLPnBk157.png,通力互联,2000人以上,2018-12-24 15:23:01,0,南山区,本科,,不需要融资,运营|编辑|客服类,2天前发布,,,today,"电子商务,企业服务","广告营销,运营",0,全职,1545795297000,22.556374,,113.94679,0,,"周末双休,免费早晚餐,福利齐全,美女如云",4582376,"广告营销,运营",助理数据分析师-高科技事业部,,9328764,0,0,6k-8k,0,运营,运营,,,其他运营,1-3年
0,0,1,"华强北,振华路,上步",深圳,海恩思（深圳）信息科技有限公司,158303,,i/image/M00/73/9C/CgqKkVgu0HqAEysPAABlLQGNHWo396.png,海恩思科技,少于15人,2018-12-21 11:37:50,0,福田区,本科,,天使轮,产品|需求|项目类,2018-12-21,,,disabled,"医疗健康,硬件","医疗健康,移动互联网,SPSS",0,全职,1545790625000,22.541122,2号线/蛇口线_华强北;2号线/蛇口线_燕南;1号线/罗宝线_科学馆;1号线/罗宝线_华强路;3号线/龙岗线_华新;3号线/龙岗线_通新岭;7号线_赤尾;7号线_华强南;7号线_华强北;7号线_华新,114.086105,0,,年终奖 社保 前景好,5444747,"医疗健康,移动互联网,SPSS",数据分析工程师,,6499037,0,0,10k-20k,0,数据分析,SPSS,华强北,2号线/蛇口线,数据分析,1-3年
0,0,1,,深圳,深圳微众税银信息服务有限公司,321001,"年底双薪,午餐补助,年终分红,绩效奖金",i/image3/M00/3A/04/Cgq2xlqrmUuAceylAAEqBwqwwcw567.jpg,微众税银,150-500人,2018-12-21 13:37:58,0,南山区,硕士,,C轮,产品|需求|项目类,2018-12-21,,,today,"金融,数据服务",大数据,0,全职,1545786920000,22.545767,1号线/罗宝线_高新园;1号线/罗宝线_深大,113.940875,0,,"发展空间,公司福利好",4130779,大数据,数据分析师,,2155375,1,100,10k-18k,0,数据分析,,深大,1号线/罗宝线,数据分析,不限
0,0,1,上梅林,深圳,深圳依时货拉拉科技有限公司,41178,"技能培训,专项奖金,绩效奖金,扁平管理",image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,货拉拉,2000人以上,2018-12-19 11:08:23,0,福田区,本科,,C轮,产品|需求|项目类,2018-12-19,,,today,"移动互联网,O2O",,0,全职,1545804866000,114.060162,,22.570148,0,,"互联网,独角兽,氛围好",4995486,"SQL,SPSS,数据运营",数据分析-2019校园招聘(J11421),,765920,4,13,8k-12k,0,数据分析,"SQL,SPSS,数据运营",,,数据分析,1年以下
0,0,1,"下沙,车公庙",深圳,乐格商业咨询（深圳）有限公司,7918,"节日礼物,技能培训,职业发展预期,岗位晋升",image1/M00/00/10/CgYXBlTUWDCAQVX7AAA9lpVGy1w731.png,乐格信息,150-500人,2018-12-24 09:23:56,0,福田区,大专,,A轮,产品|需求|项目类,2天前发布,,,threeDays,"企业服务,数据服务",地图,0,全职,1545614621000,22.530679,1号线/罗宝线_车公庙;1号线/罗宝线_竹子林;11号线/机场线_车公庙;7号线_农林;7号线_车公庙;7号线_上沙;9号线_下沙;9号线_车公庙,114.024615,0,,"五险一金,带薪年假,欢迎应届生,周末双休",3867572,地图,数据分析师,,8686142,0,0,3k-5k,0,数据分析,,农林,7号线,数据分析,1年以下
0,0,1,"新安,翻身路",深圳,维沃移动通信有限公司,19875,"年终分红,带薪年假,年度旅游,岗位晋升",image1/M00/00/25/Cgo8PFTUWH-Ab57wAABKOdLbNuw116.png,vivo,2000人以上,2018-12-17 18:56:16,0,宝安区,本科,,未融资,产品|需求|项目类,2018-12-17,,,today,移动互联网,"移动互联网,通信/网络设备,SPSS,SQL,数据库",0,全职,1545796434000,22.551716,1号线/罗宝线_新安;1号线/罗宝线_宝安中心;1号线/罗宝线_宝体;5号线/环中线_临海;5号线/环中线_宝华;5号线/环中线_宝安中心;5号线/环中线_翻身;11号线/机场线_宝安,113.88742,0,,丰厚年终奖，发展机会大，工作环境好,5431597,"移动互联网,通信/网络设备,SPSS,SQL,数据库",数据分析经理,,4036782,0,0,25k-40k,0,数据分析,"SPSS,SQL,数据库",宝安中心,5号线/环中线,数据分析,3-5年
0,0,1,"深圳湾,科技园",深圳,岩心科技（深圳）有限公司,107664,"美女如云,股票期权,高速发展,扁平管理",i/image/M00/73/04/Cgp3O1gteKCAMVdbAAApNp8Trz8758.png,AKULAKU,500-2000人,2018-12-25 11:40:39,0,南山区,本科,,C轮,金融类,1天前发布,,,today,"移动互联网,金融",金融,0,全职,1545804618000,22.529055,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_深大;11号线/机场线_后海,113.943847,0,,"有数据,有用户,发展空间,团队氛围",3635103,金融,数据分析师／风控反欺诈／海外消费金融,,3270902,1,76,15k-25k,0,风控,,深大,2号线/蛇口线,风控,1-3年
